Time[s], 通道 0, 通道 1
0.04051219, 0, 0
0.04051279, 1, 0
0.04051553, 0, 0
0.04051612, 0, 1
0.04051887, 0, 0
0.04051947, 1, 0
0.04052221, 0, 0
0.04052280, 0, 1
0.04052555, 0, 0
0.04052615, 1, 0
0.04052889, 0, 0
0.04052948, 0, 1
0.04053223, 0, 0
0.04053283, 1, 0
0.04053557, 0, 0
0.04053616, 0, 1
0.04053891, 0, 0
0.04053951, 1, 0
0.04054225, 0, 0
0.04054284, 0, 1
0.04054559, 0, 0
0.04054619, 1, 0
0.04054893, 0, 0
0.04054952, 0, 1
0.04055227, 0, 0
0.04055287, 1, 0
0.04055561, 0, 0
0.04055620, 0, 1
0.04055895, 0, 0
0.04055955, 1, 0
0.04056229, 0, 0
0.04056288, 0, 1
0.04056563, 0, 0
0.04056623, 1, 0
0.04056897, 0, 0
0.04056956, 0, 1
0.04057231, 0, 0
0.04057291, 1, 0
0.04057564, 0, 0
0.04057624, 0, 1
0.04057899, 0, 0
0.04057959, 1, 0
0.04058232, 0, 0
0.04058292, 0, 1
0.04058567, 0, 0
0.04058627, 1, 0
0.04058900, 0, 0
0.04058960, 0, 1
0.04059235, 0, 0
0.04059295, 1, 0
0.04059568, 0, 0
0.04059628, 0, 1
0.04059903, 0, 0
0.04059963, 1, 0
0.04060236, 0, 0
0.04060296, 0, 1
0.04060571, 0, 0
0.04060631, 1, 0
0.04060904, 0, 0
0.04060964, 0, 1
0.04061239, 0, 0
0.04061299, 1, 0
0.04061572, 0, 0
0.04061632, 0, 1
0.04061907, 0, 0
0.04061967, 1, 0
0.04062240, 0, 0
0.04062300, 0, 1
0.04062575, 0, 0
0.04062635, 1, 0
0.04062908, 0, 0
0.04062968, 0, 1
0.04063243, 0, 0
0.04063303, 1, 0
0.04063576, 0, 0
0.04063636, 0, 1
0.04063911, 0, 0
0.04063970, 1, 0
0.04064244, 0, 0
0.04064304, 0, 1
0.04064579, 0, 0
0.04064639, 1, 0
0.04064912, 0, 0
0.04064972, 0, 1
0.04065247, 0, 0
0.04065306, 1, 0
0.04065580, 0, 0
0.04065640, 0, 1
0.04065915, 0, 0
0.04065974, 1, 0
0.04066248, 0, 0
0.04066308, 0, 1
0.04066582, 0, 0
0.04066642, 1, 0
0.04066916, 0, 0
0.04066976, 0, 1
0.04067250, 0, 0
0.04067310, 1, 0
0.04067584, 0, 0
0.04067643, 0, 1
0.04067918, 0, 0
0.04067978, 1, 0
0.04068252, 0, 0
0.04068311, 0, 1
0.04068586, 0, 0
0.04068646, 1, 0
0.04068920, 0, 0
0.04068979, 0, 1
0.04069254, 0, 0
0.04069314, 1, 0
0.04069588, 0, 0
0.04069647, 0, 1
0.04069922, 0, 0
0.04069982, 1, 0
0.04070256, 0, 0
0.04070315, 0, 1
0.04070590, 0, 0
0.04070650, 1, 0
0.04070924, 0, 0
0.04070983, 0, 1
0.04071258, 0, 0
0.04071318, 1, 0
0.04071592, 0, 0
0.04071651, 0, 1
0.04071926, 0, 0
0.04071986, 1, 0
0.04072260, 0, 0
0.04072319, 0, 1
0.04072594, 0, 0
0.04072654, 1, 0
0.04072928, 0, 0
0.04072987, 0, 1
0.04073262, 0, 0
0.04073322, 1, 0
0.04073595, 0, 0
0.04073655, 0, 1
0.04073930, 0, 0
0.04073990, 1, 0
0.04074263, 0, 0
0.04074323, 0, 1
0.04074598, 0, 0
0.04074658, 1, 0
0.04074931, 0, 0
0.04074991, 0, 1
0.04075266, 0, 0
0.04075326, 1, 0
0.04075599, 0, 0
0.04075659, 0, 1
0.04075934, 0, 0
0.04075994, 1, 0
0.04076267, 0, 0
0.04076327, 0, 1
0.04076602, 0, 0
0.04076662, 1, 0
0.04076935, 0, 0
0.04076995, 0, 1
0.04077270, 0, 0
0.04077330, 1, 0
0.04077603, 0, 0
0.04077663, 0, 1
0.04077938, 0, 0
0.04077998, 1, 0
0.04078271, 0, 0
0.04078331, 0, 1
0.04078606, 0, 0
0.04078666, 1, 0
0.04078939, 0, 0
0.04078999, 0, 1
0.04079274, 0, 0
0.04079334, 1, 0
0.04079607, 0, 0
0.04079667, 0, 1
0.04079942, 0, 0
0.04080002, 1, 0
0.04080275, 0, 0
0.04080335, 0, 1
0.04080610, 0, 0
0.04080670, 1, 0
0.04080943, 0, 0
0.04081003, 0, 1
0.04081278, 0, 0
0.04081337, 1, 0
0.04081611, 0, 0
0.04081671, 0, 1
0.04081946, 0, 0
0.04082005, 1, 0
0.04082279, 0, 0
0.04082339, 0, 1
0.04082614, 0, 0
0.04082673, 1, 0
0.04082947, 0, 0
0.04083007, 0, 1
0.04083282, 0, 0
0.04083341, 1, 0
0.04083615, 0, 0
0.04083675, 0, 1
0.04083949, 0, 0
0.04084009, 1, 0
0.04084283, 0, 0
0.04084343, 0, 1
0.04084617, 0, 0
0.04084677, 1, 0
0.04084951, 0, 0
0.04085010, 0, 1
0.04085285, 0, 0
0.04085345, 1, 0
0.04085619, 0, 0
0.04085678, 0, 1
0.04085953, 0, 0
0.04086013, 1, 0
0.04086287, 0, 0
0.04086346, 0, 1
0.04086621, 0, 0
0.04086681, 1, 0
0.04086955, 0, 0
0.04087014, 0, 1
0.04087289, 0, 0
0.04087349, 1, 0
0.04087623, 0, 0
0.04087682, 0, 1
0.04087957, 0, 0
0.04088017, 1, 0
0.04088291, 0, 0
0.04088350, 0, 1
0.04088625, 0, 0
0.04088685, 1, 0
0.04088959, 0, 0
0.04089018, 0, 1
0.04089293, 0, 0
0.04089353, 1, 0
0.04089627, 0, 0
0.04089686, 0, 1
0.04089961, 0, 0
0.04090021, 1, 0
0.04090295, 0, 0
0.04090354, 0, 1
0.04090629, 0, 0
0.04090689, 1, 0
0.04090962, 0, 0
0.04091022, 0, 1
0.04091297, 0, 0
0.04091357, 1, 0
0.04091630, 0, 0
0.04091690, 0, 1
0.04091965, 0, 0
0.04092025, 1, 0
0.04092298, 0, 0
0.04092358, 0, 1
0.04092633, 0, 0
0.04092693, 1, 0
0.04092966, 0, 0
0.04093026, 0, 1
0.04093301, 0, 0
0.04093361, 1, 0
0.04093634, 0, 0
0.04093694, 0, 1
0.04093969, 0, 0
0.04094029, 1, 0
0.04094302, 0, 0
0.04094362, 0, 1
0.04094637, 0, 0
0.04094697, 1, 0
0.04094970, 0, 0
0.04095030, 0, 1
0.04095305, 0, 0
0.04095365, 1, 0
0.04095638, 0, 0
0.04095698, 0, 1
0.04095973, 0, 0
0.04096033, 1, 0
0.04096306, 0, 0
0.04096366, 0, 1
0.04096641, 0, 0
0.04096701, 1, 0
0.04096974, 0, 0
0.04097034, 0, 1
0.04097309, 0, 0
0.04097369, 1, 0
0.04097642, 0, 0
0.04097702, 0, 1
0.04097977, 0, 0
0.04098037, 1, 0
0.04098310, 0, 0
0.04098370, 0, 1
0.04098645, 0, 0
0.04098705, 1, 0
0.04098978, 0, 0
0.04099038, 0, 1
0.04099313, 0, 0
0.04099372, 1, 0
0.04099646, 0, 0
0.04099706, 0, 1
0.04099981, 0, 0
0.04100040, 1, 0
0.04100314, 0, 0
0.04100374, 0, 1
0.04100648, 0, 0
0.04100708, 1, 0
0.04100982, 0, 0
0.04101042, 0, 1
0.04101316, 0, 0
0.04101376, 1, 0
0.04101650, 0, 0
0.04101710, 0, 1
0.04101984, 0, 0
0.04102044, 1, 0
0.04102318, 0, 0
0.04102377, 0, 1
0.04102652, 0, 0
0.04102712, 1, 0
0.04102986, 0, 0
0.04103045, 0, 1
0.04103320, 0, 0
0.04103380, 1, 0
0.04103654, 0, 0
0.04103713, 0, 1
0.04103988, 0, 0
0.04104048, 1, 0
0.04104322, 0, 0
0.04104381, 0, 1
0.04104656, 0, 0
0.04104716, 1, 0
0.04104990, 0, 0
0.04105049, 0, 1
0.04105324, 0, 0
0.04105384, 1, 0
0.04105658, 0, 0
0.04105717, 0, 1
0.04105992, 0, 0
0.04106052, 1, 0
0.04106326, 0, 0
0.04106385, 0, 1
0.04106660, 0, 0
0.04106720, 1, 0
0.04106994, 0, 0
0.04107053, 0, 1
0.04107328, 0, 0
0.04107388, 1, 0
0.04107662, 0, 0
0.04107721, 0, 1
0.04107996, 0, 0
0.04108056, 1, 0
0.04108329, 0, 0
0.04108389, 0, 1
0.04108664, 0, 0
0.04108724, 1, 0
0.04108997, 0, 0
0.04109057, 0, 1
0.04109332, 0, 0
0.04109392, 1, 0
0.04109665, 0, 0
0.04109725, 0, 1
0.04110000, 0, 0
0.04110060, 1, 0
0.04110333, 0, 0
0.04110393, 0, 1
0.04110668, 0, 0
0.04110728, 1, 0
0.04111001, 0, 0
0.04111061, 0, 1
0.04111336, 0, 0
0.04111396, 1, 0
0.04111669, 0, 0
0.04111729, 0, 1
0.04112004, 0, 0
0.04112064, 1, 0
0.04112337, 0, 0
0.04112397, 0, 1
0.04112672, 0, 0
0.04112732, 1, 0
0.04113005, 0, 0
0.04113065, 0, 1
0.04113340, 0, 0
0.04113400, 1, 0
0.04113673, 0, 0
0.04113733, 0, 1
0.04114008, 0, 0
0.04114068, 1, 0
0.04114341, 0, 0
0.04114401, 0, 1
0.04114676, 0, 0
0.04114736, 1, 0
0.04115009, 0, 0
0.04115069, 0, 1
0.04115344, 0, 0
0.04115404, 1, 0
0.04115677, 0, 0
0.04115737, 0, 1
0.04116012, 0, 0
0.04116071, 1, 0
0.04116345, 0, 0
0.04116405, 0, 1
0.04116680, 0, 0
0.04116739, 1, 0
0.04117013, 0, 0
0.04117073, 0, 1
0.04117348, 0, 0
0.04117407, 1, 0
0.04117681, 0, 0
0.04117741, 0, 1
0.04118015, 0, 0
0.04118075, 1, 0
0.04118349, 0, 0
0.04118408, 0, 1
0.04118683, 0, 0
0.04118743, 1, 0
0.04119017, 0, 0
0.04119076, 0, 1
0.04119351, 0, 0
0.04119411, 1, 0
0.04119685, 0, 0
0.04119744, 0, 1
0.04120019, 0, 0
0.04120079, 1, 0
0.04120353, 0, 0
0.04120412, 0, 1
0.04120687, 0, 0
0.04120747, 1, 0
0.04121021, 0, 0
0.04121080, 0, 1
0.04121355, 0, 0
0.04121415, 1, 0
0.04121689, 0, 0
0.04121748, 0, 1
0.04122023, 0, 0
0.04122083, 1, 0
0.04122357, 0, 0
0.04122416, 0, 1
0.04122691, 0, 0
0.04122751, 1, 0
0.04123025, 0, 0
0.04123084, 0, 1
0.04123359, 0, 0
0.04123419, 1, 0
0.04123693, 0, 0
0.04123752, 0, 1
0.04124027, 0, 0
0.04124087, 1, 0
0.04124361, 0, 0
0.04124420, 0, 1
0.04124695, 0, 0
0.04124755, 1, 0
0.04125029, 0, 0
0.04125088, 0, 1
0.04125363, 0, 0
0.04125423, 1, 0
0.04125696, 0, 0
0.04125756, 0, 1
0.04126031, 0, 0
0.04126091, 1, 0
0.04126364, 0, 0
0.04126424, 0, 1
0.04126699, 0, 0
0.04126759, 1, 0
0.04127032, 0, 0
0.04127092, 0, 1
0.04127367, 0, 0
0.04127427, 1, 0
0.04127700, 0, 0
0.04127760, 0, 1
0.04128035, 0, 0
0.04128095, 1, 0
0.04128368, 0, 0
0.04128428, 0, 1
0.04128703, 0, 0
0.04128763, 1, 0
0.04129036, 0, 0
0.04129096, 0, 1
0.04129371, 0, 0
0.04129431, 1, 0
0.04129704, 0, 0
0.04129764, 0, 1
0.04130039, 0, 0
0.04130099, 1, 0
0.04130372, 0, 0
0.04130432, 0, 1
0.04130707, 0, 0
0.04130767, 1, 0
0.04131040, 0, 0
0.04131100, 0, 1
0.04131375, 0, 0
0.04131435, 1, 0
0.04131708, 0, 0
0.04131768, 0, 1
0.04132043, 0, 0
0.04132103, 1, 0
0.04132376, 0, 0
0.04132436, 0, 1
0.04132711, 0, 0
0.04132770, 1, 0
0.04133044, 0, 0
0.04133104, 0, 1
0.04133379, 0, 0
0.04133439, 1, 0
0.04133712, 0, 0
0.04133772, 0, 1
0.04134047, 0, 0
0.04134106, 1, 0
0.04134380, 0, 0
0.04134440, 0, 1
0.04134715, 0, 0
0.04134774, 1, 0
0.04135048, 0, 0
0.04135108, 0, 1
0.04135382, 0, 0
0.04135442, 1, 0
0.04135716, 0, 0
0.04135775, 0, 1
0.04136050, 0, 0
0.04136110, 1, 0
0.04136384, 0, 0
0.04136443, 0, 1
0.04136718, 0, 0
0.04136778, 1, 0
0.04137052, 0, 0
0.04137111, 0, 1
0.04137386, 0, 0
0.04137446, 1, 0
0.04137720, 0, 0
0.04137779, 0, 1
0.04138054, 0, 0
0.04138114, 1, 0
0.04138388, 0, 0
0.04138447, 0, 1
0.04138722, 0, 0
0.04138782, 1, 0
0.04139056, 0, 0
0.04139115, 0, 1
0.04139390, 0, 0
0.04139450, 1, 0
0.04139724, 0, 0
0.04139783, 0, 1
0.04140058, 0, 0
0.04140118, 1, 0
0.04140392, 0, 0
0.04140451, 0, 1
0.04140726, 0, 0
0.04140786, 1, 0
0.04141060, 0, 0
0.04141119, 0, 1
0.04141394, 0, 0
0.04141454, 1, 0
0.04141727, 0, 0
0.04141787, 0, 1
0.04142062, 0, 0
0.04142122, 1, 0
0.04142395, 0, 0
0.04142455, 0, 1
0.04142730, 0, 0
0.04142790, 1, 0
0.04143063, 0, 0
0.04143123, 0, 1
0.04143398, 0, 0
0.04143458, 1, 0
0.04143731, 0, 0
0.04143791, 0, 1
0.04144066, 0, 0
0.04144126, 1, 0
0.04144399, 0, 0
0.04144459, 0, 1
0.04144734, 0, 0
0.04144794, 1, 0
0.04145067, 0, 0
0.04145127, 0, 1
0.04145402, 0, 0
0.04145462, 1, 0
0.04145735, 0, 0
0.04145795, 0, 1
0.04146070, 0, 0
0.04146130, 1, 0
0.04146403, 0, 0
0.04146463, 0, 1
0.04146738, 0, 0
0.04146798, 1, 0
0.04147071, 0, 0
0.04147131, 0, 1
0.04147406, 0, 0
0.04147466, 1, 0
0.04147739, 0, 0
0.04147799, 0, 1
0.04148074, 0, 0
0.04148134, 1, 0
0.04148407, 0, 0
0.04148467, 0, 1
0.04148742, 0, 0
0.04148802, 1, 0
0.04149075, 0, 0
0.04149135, 0, 1
0.04149410, 0, 0
0.04149470, 1, 0
0.04149743, 0, 0
0.04149803, 0, 1
0.04150078, 0, 0
0.04150137, 1, 0
0.04150411, 0, 0
0.04150471, 0, 1
0.04150746, 0, 0
0.04150805, 1, 0
0.04151079, 0, 0
0.04151139, 0, 1
0.04151413, 0, 0
0.04151473, 1, 0
0.04151747, 0, 0
0.04151807, 0, 1
0.04152081, 0, 0
0.04152141, 1, 0
0.04152415, 0, 0
0.04152475, 0, 1
0.04152749, 0, 0
0.04152809, 1, 0
0.04153083, 0, 0
0.04153142, 0, 1
0.04153417, 0, 0
0.04153477, 1, 0
0.04153751, 0, 0
0.04153810, 0, 1
0.04154085, 0, 0
0.04154145, 1, 0
0.04154419, 0, 0
0.04154478, 0, 1
0.04154753, 0, 0
0.04154813, 1, 0
0.04155087, 0, 0
0.04155146, 0, 1
0.04155421, 0, 0
0.04155481, 1, 0
0.04155755, 0, 0
0.04155814, 0, 1
0.04156089, 0, 0
0.04156149, 1, 0
0.04156423, 0, 0
0.04156482, 0, 1
0.04156757, 0, 0
0.04156817, 1, 0
0.04157091, 0, 0
0.04157150, 0, 1
0.04157425, 0, 0
0.04157485, 1, 0
0.04157759, 0, 0
0.04157818, 0, 1
0.04158093, 0, 0
0.04158153, 1, 0
0.04158427, 0, 0
0.04158486, 0, 1
0.04158761, 0, 0
0.04158821, 1, 0
0.04159095, 0, 0
0.04159154, 0, 1
0.04159429, 0, 0
0.04159489, 1, 0
0.04159762, 0, 0
0.04159822, 0, 1
0.04160097, 0, 0
0.04160157, 1, 0
0.04160430, 0, 0
0.04160490, 0, 1
0.04160765, 0, 0
0.04160825, 1, 0
0.04161098, 0, 0
0.04161158, 0, 1
0.04161433, 0, 0
0.04161493, 1, 0
0.04161766, 0, 0
0.04161826, 0, 1
0.04162101, 0, 0
0.04162161, 1, 0
0.04162434, 0, 0
0.04162494, 0, 1
0.04162769, 0, 0
0.04162829, 1, 0
0.04163102, 0, 0
0.04163162, 0, 1
0.04163437, 0, 0
0.04163497, 1, 0
0.04163770, 0, 0
0.04163830, 0, 1
0.04164105, 0, 0
0.04164165, 1, 0
0.04164438, 0, 0
0.04164498, 0, 1
0.04164773, 0, 0
0.04164833, 1, 0
0.04165106, 0, 0
0.04165166, 0, 1
0.04165441, 0, 0
0.04165501, 1, 0
0.04165774, 0, 0
0.04165834, 0, 1
0.04166109, 0, 0
0.04166169, 1, 0
0.04166442, 0, 0
0.04166502, 0, 1
0.04166777, 0, 0
0.04166836, 1, 0
0.04167110, 0, 0
0.04167170, 0, 1
0.04167445, 0, 0
0.04167504, 1, 0
0.04167778, 0, 0
0.04167838, 0, 1
0.04168113, 0, 0
0.04168172, 1, 0
0.04168446, 0, 0
0.04168506, 0, 1
0.04168780, 0, 0
0.04168840, 1, 0
0.04169114, 0, 0
0.04169174, 0, 1
0.04169448, 0, 0
0.04169508, 1, 0
0.04169782, 0, 0
0.04169841, 0, 1
0.04170116, 0, 0
0.04170176, 1, 0
0.04170450, 0, 0
0.04170509, 0, 1
0.04170784, 0, 0
0.04170844, 1, 0
0.04171118, 0, 0
0.04171177, 0, 1
0.04171452, 0, 0
0.04171512, 1, 0
0.04171786, 0, 0
0.04171845, 0, 1
0.04172120, 0, 0
0.04172180, 1, 0
0.04172454, 0, 0
0.04172513, 0, 1
0.04172788, 0, 0
0.04172848, 1, 0
0.04173122, 0, 0
0.04173181, 0, 1
0.04173456, 0, 0
0.04173516, 1, 0
0.04173790, 0, 0
0.04173849, 0, 1
0.04174124, 0, 0
0.04174184, 1, 0
0.04174458, 0, 0
0.04174517, 0, 1
0.04174792, 0, 0
0.04174852, 1, 0
0.04175126, 0, 0
0.04175185, 0, 1
0.04175460, 0, 0
0.04175520, 1, 0
0.04175794, 0, 0
0.04175853, 0, 1
0.04176128, 0, 0
0.04176188, 1, 0
0.04176462, 0, 0
0.04176521, 0, 1
0.04176796, 0, 0
0.04176856, 1, 0
0.04177129, 0, 0
0.04177189, 0, 1
0.04177464, 0, 0
0.04177524, 1, 0
0.04177797, 0, 0
0.04177857, 0, 1
0.04178132, 0, 0
0.04178192, 1, 0
0.04178465, 0, 0
0.04178525, 0, 1
0.04178800, 0, 0
0.04178860, 1, 0
0.04179133, 0, 0
0.04179193, 0, 1
0.04179468, 0, 0
0.04179528, 1, 0
0.04179801, 0, 0
0.04179861, 0, 1
0.04180136, 0, 0
0.04180196, 1, 0
0.04180469, 0, 0
0.04180529, 0, 1
0.04180804, 0, 0
0.04180864, 1, 0
0.04181137, 0, 0
0.04181197, 0, 1
0.04181472, 0, 0
0.04181532, 1, 0
0.04181805, 0, 0
0.04181865, 0, 1
0.04182140, 0, 0
0.04182200, 1, 0
0.04182473, 0, 0
0.04182533, 0, 1
0.04182808, 0, 0
0.04182868, 1, 0
0.04183141, 0, 0
0.04183201, 0, 1
0.04183476, 0, 0
0.04183536, 1, 0
0.04183809, 0, 0
0.04183869, 0, 1
0.04184144, 0, 0
0.04184203, 1, 0
0.04184477, 0, 0
0.04184537, 0, 1
0.04184812, 0, 0
0.04184871, 1, 0
0.04185145, 0, 0
0.04185205, 0, 1
0.04185480, 0, 0
0.04185539, 1, 0
0.04185813, 0, 0
0.04185873, 0, 1
0.04186148, 0, 0
0.04186207, 1, 0
0.04186481, 0, 0
0.04186541, 0, 1
0.04186815, 0, 0
0.04186875, 1, 0
0.04187149, 0, 0
0.04187208, 0, 1
0.04187483, 0, 0
0.04187543, 1, 0
0.04187817, 0, 0
0.04187876, 0, 1
0.04188151, 0, 0
0.04188211, 1, 0
0.04188485, 0, 0
0.04188544, 0, 1
0.04188819, 0, 0
0.04188879, 1, 0
0.04189153, 0, 0
0.04189212, 0, 1
0.04189487, 0, 0
0.04189547, 1, 0
0.04189821, 0, 0
0.04189880, 0, 1
0.04190155, 0, 0
0.04190215, 1, 0
0.04190489, 0, 0
0.04190548, 0, 1
0.04190823, 0, 0
0.04190883, 1, 0
0.04191157, 0, 0
0.04191216, 0, 1
0.04191491, 0, 0
0.04191551, 1, 0
0.04191825, 0, 0
0.04191884, 0, 1
0.04192159, 0, 0
0.04192219, 1, 0
0.04192493, 0, 0
0.04192552, 0, 1
0.04192827, 0, 0
0.04192887, 1, 0
0.04193160, 0, 0
0.04193220, 0, 1
0.04193495, 0, 0
0.04193555, 1, 0
0.04193828, 0, 0
0.04193888, 0, 1
0.04194163, 0, 0
0.04194223, 1, 0
0.04194496, 0, 0
0.04194556, 0, 1
0.04194831, 0, 0
0.04194891, 1, 0
0.04195164, 0, 0
0.04195224, 0, 1
0.04195499, 0, 0
0.04195559, 1, 0
0.04195832, 0, 0
0.04195892, 0, 1
0.04196167, 0, 0
0.04196227, 1, 0
0.04196500, 0, 0
0.04196560, 0, 1
0.04196835, 0, 0
0.04196895, 1, 0
0.04197168, 0, 0
0.04197228, 0, 1
0.04197503, 0, 0
0.04197563, 1, 0
0.04197836, 0, 0
0.04197896, 0, 1
0.04198171, 0, 0
0.04198231, 1, 0
0.04198504, 0, 0
0.04198564, 0, 1
0.04198839, 0, 0
0.04198899, 1, 0
0.04199172, 0, 0
0.04199232, 0, 1
0.04199507, 0, 0
0.04199567, 1, 0
0.04199840, 0, 0
0.04199900, 0, 1
0.04200175, 0, 0
0.04200235, 1, 0
0.04200508, 0, 0
0.04200568, 0, 1
0.04200843, 0, 0
0.04200903, 1, 0
0.04201176, 0, 0
0.04201236, 0, 1
0.04201511, 0, 0
0.04201571, 1, 0
0.04201844, 0, 0
0.04201904, 0, 1
0.04202179, 0, 0
0.04202238, 1, 0
0.04202512, 0, 0
0.04202572, 0, 1
0.04202846, 0, 0
0.04202906, 1, 0
0.04203180, 0, 0
0.04203240, 0, 1
0.04203514, 0, 0
0.04203574, 1, 0
0.04203848, 0, 0
0.04203907, 0, 1
0.04204182, 0, 0
0.04204242, 1, 0
0.04204516, 0, 0
0.04204575, 0, 1
0.04204850, 0, 0
0.04204910, 1, 0
0.04205184, 0, 0
0.04205243, 0, 1
0.04205518, 0, 0
0.04205578, 1, 0
0.04205852, 0, 0
0.04205911, 0, 1
0.04206186, 0, 0
0.04206246, 1, 0
0.04206520, 0, 0
0.04206579, 0, 1
0.04206854, 0, 0
0.04206914, 1, 0
0.04207188, 0, 0
0.04207247, 0, 1
0.04207522, 0, 0
0.04207582, 1, 0
0.04207856, 0, 0
0.04207915, 0, 1
0.04208190, 0, 0
0.04208250, 1, 0
0.04208524, 0, 0
0.04208583, 0, 1
0.04208858, 0, 0
0.04208918, 1, 0
0.04209192, 0, 0
0.04209251, 0, 1
0.04209526, 0, 0
0.04209586, 1, 0
0.04209860, 0, 0
0.04209919, 0, 1
0.04210194, 0, 0
0.04210254, 1, 0
0.04210528, 0, 0
0.04210587, 0, 1
0.04210862, 0, 0
0.04210922, 1, 0
0.04211196, 0, 0
0.04211255, 0, 1
0.04211530, 0, 0
0.04211590, 1, 0
0.04211863, 0, 0
0.04211923, 0, 1
0.04212198, 0, 0
0.04212258, 1, 0
0.04212531, 0, 0
0.04212591, 0, 1
0.04212866, 0, 0
0.04212926, 1, 0
0.04213199, 0, 0
0.04213259, 0, 1
0.04213534, 0, 0
0.04213594, 1, 0
0.04213867, 0, 0
0.04213927, 0, 1
0.04214202, 0, 0
0.04214262, 1, 0
0.04214535, 0, 0
0.04214595, 0, 1
0.04214870, 0, 0
0.04214930, 1, 0
0.04215203, 0, 0
0.04215263, 0, 1
0.04215538, 0, 0
0.04215598, 1, 0
0.04215871, 0, 0
0.04215931, 0, 1
0.04216206, 0, 0
0.04216266, 1, 0
0.04216539, 0, 0
0.04216599, 0, 1
0.04216874, 0, 0
0.04216934, 1, 0
0.04217207, 0, 0
0.04217267, 0, 1
0.04217542, 0, 0
0.04217602, 1, 0
0.04217875, 0, 0
0.04217935, 0, 1
0.04218210, 0, 0
0.04218270, 1, 0
0.04218543, 0, 0
0.04218603, 0, 1
0.04218878, 0, 0
0.04218937, 1, 0
0.04219211, 0, 0
0.04219271, 0, 1
0.04219546, 0, 0
0.04219605, 1, 0
0.04219879, 0, 0
0.04219939, 0, 1
0.04220213, 0, 0
0.04220273, 1, 0
0.04220547, 0, 0
0.04220607, 0, 1
0.04220881, 0, 0
0.04220941, 1, 0
0.04221215, 0, 0
0.04221275, 0, 1
0.04221549, 0, 0
0.04221609, 1, 0
0.04221883, 0, 0
0.04221942, 0, 1
0.04222217, 0, 0
0.04222277, 1, 0
0.04222551, 0, 0
0.04222610, 0, 1
0.04222885, 0, 0
0.04222945, 1, 0
0.04223219, 0, 0
0.04223278, 0, 1
0.04223553, 0, 0
0.04223613, 1, 0
0.04223887, 0, 0
0.04223946, 0, 1
0.04224221, 0, 0
0.04224281, 1, 0
0.04224555, 0, 0
0.04224614, 0, 1
0.04224889, 0, 0
0.04224949, 1, 0
0.04225223, 0, 0
0.04225282, 0, 1
0.04225557, 0, 0
0.04225617, 1, 0
0.04225891, 0, 0
0.04225950, 0, 1
0.04226225, 0, 0
0.04226285, 1, 0
0.04226559, 0, 0
0.04226618, 0, 1
0.04226893, 0, 0
0.04226953, 1, 0
0.04227226, 0, 0
0.04227286, 0, 1
0.04227561, 0, 0
0.04227621, 1, 0
0.04227895, 0, 0
0.04227954, 0, 1
0.04228229, 0, 0
0.04228289, 1, 0
0.04228562, 0, 0
0.04228622, 0, 1
0.04228897, 0, 0
0.04228957, 1, 0
0.04229230, 0, 0
0.04229290, 0, 1
0.04229565, 0, 0
0.04229625, 1, 0
0.04229898, 0, 0
0.04229958, 0, 1
0.04230233, 0, 0
0.04230293, 1, 0
0.04230566, 0, 0
0.04230626, 0, 1
0.04230901, 0, 0
0.04230961, 1, 0
0.04231234, 0, 0
0.04231294, 0, 1
0.04231569, 0, 0
0.04231629, 1, 0
0.04231902, 0, 0
0.04231962, 0, 1
0.04232237, 0, 0
0.04232297, 1, 0
0.04232570, 0, 0
0.04232630, 0, 1
0.04232905, 0, 0
0.04232965, 1, 0
0.04233238, 0, 0
0.04233298, 0, 1
0.04233573, 0, 0
0.04233633, 1, 0
0.04233906, 0, 0
0.04233966, 0, 1
0.04234241, 0, 0
0.04234301, 1, 0
0.04234574, 0, 0
0.04234634, 0, 1
0.04234909, 0, 0
0.04234969, 1, 0
0.04235242, 0, 0
0.04235302, 0, 1
0.04235577, 0, 0
0.04235637, 1, 0
0.04235910, 0, 0
0.04235970, 0, 1
0.04236245, 0, 0
0.04236304, 1, 0
0.04236578, 0, 0
0.04236638, 0, 1
0.04236912, 0, 0
0.04236972, 1, 0
0.04237246, 0, 0
0.04237306, 0, 1
0.04237580, 0, 0
0.04237640, 1, 0
0.04237914, 0, 0
0.04237973, 0, 1
0.04238248, 0, 0
0.04238308, 1, 0
0.04238582, 0, 0
0.04238641, 0, 1
0.04238916, 0, 0
0.04238976, 1, 0
0.04239250, 0, 0
0.04239309, 0, 1
0.04239584, 0, 0
0.04239644, 1, 0
0.04239918, 0, 0
0.04239977, 0, 1
0.04240252, 0, 0
0.04240312, 1, 0
0.04240586, 0, 0
0.04240645, 0, 1
0.04240920, 0, 0
0.04240980, 1, 0
0.04241254, 0, 0
0.04241313, 0, 1
0.04241588, 0, 0
0.04241648, 1, 0
0.04241922, 0, 0
0.04241981, 0, 1
0.04242256, 0, 0
0.04242316, 1, 0
0.04242590, 0, 0
0.04242649, 0, 1
0.04242924, 0, 0
0.04242984, 1, 0
0.04243258, 0, 0
0.04243317, 0, 1
0.04243592, 0, 0
0.04243652, 1, 0
0.04243926, 0, 0
0.04243985, 0, 1
0.04244260, 0, 0
0.04244320, 1, 0
0.04244594, 0, 0
0.04244653, 0, 1
0.04244928, 0, 0
0.04244988, 1, 0
0.04245261, 0, 0
0.04245321, 0, 1
0.04245596, 0, 0
